id,artwork_name,artist_full_name,artist_first_name,artist_last_name,creation_year,century,source_url,image_url,collection_origins,artwork_type,school,original_id_in_collection,created_at,last_modified,omni_id,created_by_id,general_type,geocoded,color_palette,dominant_color,palette_count
ee808176-efbc-43f4-b9c8-3517cc06a7cb,bacchus and ariadne,tiziano vecellio,tiziano,vecellio,1520,16,https://www.wga.hu/html/t/tiziano/08a/1ferra2.html,http://www.wga.hu/art/t/tiziano/08a/1ferra2.jpg,Web Gallery of Art '17,painting,italian,39231,11/15/2017,12/21/2017,39224,1,painting,f,#6c4943'; '#47455f'; '#3a2523'; '#191314'; '#100b0d'; '#c6bca7'; '#a59288'; '#9c6e59'; '#646682'; '#522a23'; '#2b1e20'; '#1d1a1d',#646682,5865; 6146; 5861; 6243; 6263; 3972; 3621; 4338; 6902; 5472; 6470; 4383
f5406154-e7c5-4e33-8271-f5a4cdc7f2b9,speculum virginum,german miniaturist,german,miniaturist,1200,13,https://www.wga.hu/html/zgothic/miniatur/1151-200/1german/5speculu.html,http://www.wga.hu/art/zgothic/miniatur/1151-200/1german/5speculu.jpg,Web Gallery of Art '17,illumination,german,27524,11/15/2017,12/21/2017,27518,1,painting,f,#d8d1a6'; '#c0b988'; '#af8963'; '#aca576'; '#983139'; '#825b51'; '#585371'; '#454169'; '#261f27'; '#908a62'; '#7b7866'; '#3c3450',#261f27,3964; 5457; 3081; 6785; 6011; 5126; 6042; 4936; 7747; 7120; 3879; 5388
9b488a8c-5b0e-48c7-aa2f-aa44633ef19b,self-portrait,vincent van gogh,vincent van,gogh,1887,19,https://www.wga.hu/html/g/gogh_van/16/selfpo12.html,http://www.wga.hu/art/g/gogh_van/16/selfpo12.jpg,Web Gallery of Art '17,painting,dutch,16941,11/15/2017,12/21/2017,16937,1,painting,f,#a59374'; '#41332d'; '#2a2121'; '#100f10'; '#0d0d0f'; '#09090b'; '#635041'; '#3b221d'; '#1e1a1b'; '#171012'; '#0c0a0c'; '#050607',#09090b,3661; 7075; 6887; 4790; 5737; 7457; 4687; 3834; 5362; 5263; 3922; 6861
7eb6048c-b595-4c15-acd8-73f38114cdc9,hrabanus maurus de laudibus sanctae crucis,german miniaturist,german,miniaturist,825,9,https://www.wga.hu/html/zgothic/miniatur/0801-850/1german/7fulda.html,http://www.wga.hu/art/zgothic/miniatur/0801-850/1german/7fulda.jpg,Web Gallery of Art '17,illumination,german,27463,11/15/2017,12/21/2017,27457,1,painting,f,#dbd5c4'; '#d5c7ab'; '#c8a775'; '#c7b999'; '#c4915e'; '#a58d6d'; '#637b64'; '#374939'; '#fffeff'; '#d3ba92'; '#ccc6b0'; '#a3341b',#a3341b,2206; 5573; 5969; 5738; 4475; 3786; 4596; 7061; 5562; 5892; 7046; 7632
750c36ef-f1af-4cca-bac2-35dd0fbbfa09,piet?,el greco,el,greco,1575,16,https://www.wga.hu/html/g/greco_el/03/0310grec.html,http://www.wga.hu/art/g/greco_el/03/0310grec.jpg,Web Gallery of Art '17,painting,spanish,17872,11/15/2017,12/21/2017,17868,1,painting,f,#ebd9be'; '#d1bba4'; '#a79385'; '#9f856d'; '#8a7d76'; '#765d48'; '#5b514a'; '#44372e'; '#342722'; '#baa492'; '#7d6c5f'; '#181617',#181617,3704; 5383; 6512; 4210; 5659; 4304; 5654; 5302; 5045; 6384; 6357; 7022
151e155f-1bbb-45f4-9c30-c9aeb2345e4d,virgin of sorrow surrounded by angels,christoph unterberger,christoph,unterberger,1780,18,https://www.wga.hu/html/u/unterber/christop/virginso.html,http://www.wga.hu/art/u/unterber/christop/virginso.jpg,Web Gallery of Art '17,painting,austrian,41388,11/15/2017,12/21/2017,41381,1,painting,f,#884b2d'; '#857165'; '#5f3d29'; '#3f271c'; '#363736'; '#29231d'; '#181b1a'; '#121514'; '#d5ac8b'; '#a28c7c'; '#30261f'; '#1a2222',#30261f,5758; 5628; 4634; 5438; 4305; 7382; 5924; 5918; 4454; 4801; 7848; 3446
0bb7dadb-39f5-4f26-ac13-f2f63d618444,book of hours of catherine of cleves,netherlandish miniaturist,netherlandish,miniaturist,1434,15,https://www.wga.hu/html/zgothic/miniatur/1401-450/5flemish/27nether.html,http://www.wga.hu/art/zgothic/miniatur/1401-450/5flemish/27nether.jpg,Web Gallery of Art '17,illumination,netherlandish,27841,11/15/2017,12/21/2017,27835,1,painting,f,#d9c9b1'; '#c8b99d'; '#c5a789'; '#9c6f5b'; '#99977c'; '#666d68'; '#445357'; '#2a252e'; '#e0d4bf'; '#cfc4ae'; '#8b4637'; '#333c4c',#2a252e,5644; 6138; 3984; 4872; 4738; 6195; 4884; 7889; 4211; 6565; 5294; 5122
005499f4-d863-40b5-a62a-c5c2a4c2acef,lamentation over the dead christ,peter paul rubens,peter paul,rubens,1613,17,https://www.wga.hu/html/r/rubens/10religi/13relig1.html,http://www.wga.hu/art/r/rubens/10religi/13relig1.jpg,Web Gallery of Art '17,painting,flemish,34942,11/15/2017,12/21/2017,34935,1,painting,f,#b4a58f'; '#705143'; '#361d1d'; '#191316'; '#0d0b0e'; '#0c090c'; '#0a070a'; '#d4c2af'; '#958673'; '#3e3231'; '#23181b'; '#140c0f',#705143,5361; 7987; 4786; 4082; 3780; 6172; 5592; 3875; 7442; 6528; 5571; 4360
f09200f6-c200-41ff-853e-7f914b617eaf,young woman with a muff,french unknown master,french,unknown master,1750,18,https://www.wga.hu/html/m/master/yunk_fr/yunk_fr1/16muff.html,http://www.wga.hu/art/m/master/yunk_fr/yunk_fr1/16muff.jpg,Web Gallery of Art '17,painting,french,40538,11/15/2017,12/21/2017,40531,1,painting,f,#463332'; '#372326'; '#282126'; '#0d0b10'; '#a68e74'; '#2b1c20'; '#27161a'; '#201a1e'; '#1f1619'; '#1b1418'; '#141419'; '#121015',#201a1e,4144; 5845; 5359; 5949; 4049; 5508; 2757; 9506; 5688; 6459; 4433; 5839
762add0f-1acf-4d8e-8b52-c16faeaf7810,the stoning of st stephen,cigoli cigoli,cigoli,cigoli,1597,16,https://www.wga.hu/html/c/cigoli/stoning.html,http://www.wga.hu/art/c/cigoli/stoning.jpg,Web Gallery of Art '17,painting,italian,8569,11/15/2017,12/21/2017,8565,1,painting,f,#b4895a'; '#874f2b'; '#664b34'; '#472115'; '#2b1f1a'; '#1d1717'; '#030105'; '#c6ae8a'; '#8d6e50'; '#473a2f'; '#101216'; '#0a080b',#030105,5342; 3874; 6077; 3607; 7046; 6167; 7702; 3528; 7286; 5504; 4704; 4699
b313767a-726f-4113-99d3-d85956cb9b97,ceiling,raffaello sanzio,raffaello,sanzio,1508,16,https://www.wga.hu/html/r/raphael/4stanze/1segnatu/5/0ceiling.html,http://www.wga.hu/art/r/raphael/4stanze/1segnatu/5/0ceiling.jpg,Web Gallery of Art '17,painting,italian,32460,11/15/2017,12/21/2017,32453,1,painting,f,#d5cbbe'; '#96897a'; '#8c714d'; '#835f34'; '#675b46'; '#5b4728'; '#232311'; '#e5dcc6'; '#c8baaa'; '#bca68a'; '#b7905d'; '#4f3817',#96897a,6208; 6410; 5260; 4938; 5286; 6128; 6268; 3664; 6069; 5175; 4741; 5389
d3886b19-982a-4eee-9ebf-8e538b4de738,deposition,jan gossart,jan,gossart,1520,16,https://www.wga.hu/html/g/gossart/04religi/4deposit.html,http://www.wga.hu/art/g/gossart/04religi/4deposit.jpg,Web Gallery of Art '17,painting,flemish,17181,11/15/2017,12/21/2017,17177,1,painting,f,#dacdb4'; '#bfbdc0'; '#bdbdc1'; '#b9a792'; '#8d735a'; '#0b1110'; '#595243'; '#553623'; '#3a3023'; '#211e16'; '#0f1614'; '#060c0b',#bfbdc0,1955; 9555; 224; 5396; 6905; 5675; 7914; 4463; 5409; 5618; 5781; 6641
087b7bbe-85aa-4980-be95-b303dfe25f65,the housewife,hans ii strigel,hans ii,strigel,1800,19,https://www.wga.hu/html/s/strij/abraham/housewif.html,http://www.wga.hu/art/s/strij/abraham/housewif.jpg,Web Gallery of Art '17,painting,dutch,37729,11/15/2017,12/21/2017,37722,1,painting,f,#473f2c'; '#3b3121'; '#2b251c'; '#1c1712'; '#bdb080'; '#877a57'; '#7d6e4d'; '#6f6445'; '#64583a'; '#5a4c30'; '#423423'; '#352c1f',#2b251c,6352; 5617; 8486; 6579; 2512; 5864; 4366; 3735; 4775; 4431; 5810; 7009
9121e785-7f95-4a79-9ff4-232b050b7f70,still-life,jan van huysum,jan van,huysum,1630,17,https://www.wga.hu/html/h/huysum/jan/stil_fru.html,http://www.wga.hu/art/h/huysum/jan/stil_fru.jpg,Web Gallery of Art '17,painting,dutch,19973,11/15/2017,12/21/2017,19968,1,painting,f,#ddc57f'; '#9b7140'; '#655f3f'; '#4a3b20'; '#36311c'; '#231f0f'; '#181b0f'; '#b69e5e'; '#724020'; '#3d2612'; '#2d2412'; '#0e120c',#181b0f,3877; 3885; 4152; 5195; 7457; 6177; 9988; 4699; 3771; 2487; 7425; 6423
853a91b4-3816-4332-8a61-94e79ddafb3d,procession of the middle king (detail),benozzo gozzoli,benozzo,gozzoli,1459,15,https://www.wga.hu/html/g/gozzoli/3magi/2/22middlx.html,http://www.wga.hu/art/g/gozzoli/3magi/2/22middlx.jpg,Web Gallery of Art '17,painting,italian,17669,11/15/2017,12/21/2017,17665,1,painting,f,#f5e7c3'; '#723f19'; '#666d58'; '#404d45'; '#36392a'; '#e7d2a2'; '#e4b671'; '#b9ac81'; '#a77e47'; '#79562f'; '#514a38'; '#262413',#666d58,4067; 5085; 8286; 6772; 5554; 5177; 3782; 4174; 6685; 4890; 3985; 7079
9a873370-04d5-448b-b721-309be398e0f3,battle of moscow on 7 september 1812,albrecht adam,albrecht,adam,1815,19,https://www.wga.hu/html/a/adam1/battle.html,http://www.wga.hu/art/a/adam1/battle.jpg,Web Gallery of Art '17,painting,"deutschland, europe",35,11/15/2017,6/19/2018,35,1,painting,t,#d9d1c5'; '#928d84'; '#362b22'; '#d0cabe'; '#c3baae'; '#b3aa9a'; '#aa9879'; '#887e6c'; '#806e51'; '#6a6459'; '#5d4c34'; '#4b4031',#928d84,4876; 7328; 6804; 5317; 5864; 6121; 3026; 5816; 4182; 5622; 5443; 5137
088a7e29-8c9a-4b61-b3c8-14c7980a62d3,the adoration of the magi,bartolomeo di giovanni,bartolomeo di,giovanni,1490,15,https://www.wga.hu/html/b/bartolom/giovanni/adoratio.html,http://www.wga.hu/art/b/bartolom/giovanni/adoratio.jpg,Web Gallery of Art '17,painting,italia,3111,11/15/2017,6/19/2018,3111,1,painting,t,#ecf5ee'; '#b0bbb1'; '#574535'; '#4d231d'; '#2e392c'; '#2d2723'; '#0a090b'; '#6e726b'; '#3f3e2d'; '#22221c'; '#15201d'; '#121413',#3f3e2d,4674; 4549; 4855; 2160; 6475; 7020; 6184; 6029; 7096; 6418; 3244; 6832
3aa22e30-0914-41a0-86fe-0daf5a0994f7,annunciation (detail),lorenzo lotto,lorenzo,lotto,1534,16,https://www.wga.hu/html/l/lotto/5/06annun2.html,http://www.wga.hu/art/l/lotto/5/06annun2.jpg,Web Gallery of Art '17,painting,italian,22996,11/15/2017,12/21/2017,22990,1,painting,f,#ba6147'; '#8b5d46'; '#4b1919'; '#433932'; '#241f1d'; '#0d0d0f'; '#c5a681'; '#ad7859'; '#9e4232'; '#82201e'; '#151614'; '#060609',#241f1d,6817; 5290; 4300; 7315; 7889; 4840; 3637; 3522; 5156; 4305; 5459; 7006
45c37755-6285-4899-8ff4-cb4a78afd664,the monet family in their garden at argenteuil,edouard manet,edouard,manet,1874,19,https://www.wga.hu/html/m/manet/3/3manet14.html,http://www.wga.hu/art/m/manet/3/3manet14.jpg,Web Gallery of Art '17,painting,french,23474,11/15/2017,12/21/2017,23468,1,painting,f,#9c9383'; '#556d4d'; '#e7d4c7'; '#6e7257'; '#605e44'; '#57462e'; '#515c40'; '#475a3d'; '#46462e'; '#3f422a'; '#363c26'; '#232216',#363c26,3177; 5934; 4523; 4722; 2739; 2316; 5517; 7090; 7655; 6556; 9198; 6109
d21a3e04-2760-4b51-ac86-93362af1dc2c,the king drinks,jacob jordaens,jacob,jordaens,1675,17,https://www.wga.hu/html/j/jordaens/1/beankin.html,http://www.wga.hu/art/j/jordaens/1/beankin.jpg,Web Gallery of Art '17,painting,flemish,20358,11/15/2017,12/21/2017,20353,1,painting,f,#c49772'; '#664536'; '#4e372d'; '#43271a'; '#32231b'; '#2b170e'; '#e5c49b'; '#9a7055'; '#7d503a'; '#1e120c'; '#190c07'; '#120602',#120602,5410; 5190; 5913; 5197; 5234; 6057; 3705; 6302; 5076; 5684; 5429; 6339
926357ed-9d8b-4f03-94df-d868afa830a4,vault in the hall of the firmament (detail),domenico brusasorci,domenico,brusasorci,1558,16,https://www.wga.hu/html/b/brusasor/domenico/chieric7.html,http://www.wga.hu/art/b/brusasor/domenico/chieric7.jpg,Web Gallery of Art '17,painting,italia,6483,11/15/2017,6/19/2018,6482,1,painting,t,#cdcbc4'; '#a49171'; '#946f3e'; '#eaeeed'; '#dededb'; '#d9d2c9'; '#c8b8a5'; '#b69264'; '#b5ac9b'; '#94866a'; '#766a4c'; '#5c4423',#b5ac9b,5647; 6526; 5346; 3726; 5277; 3802; 6814; 3321; 7283; 6647; 4626; 6521
2a4c8cc6-64de-4222-ae1b-77fd6b4ae239,night,fritz thaulow,fritz,thaulow,1880,19,https://www.wga.hu/html/t/thaulow/night.html,http://www.wga.hu/art/t/thaulow/night.jpg,Web Gallery of Art '17,painting,"norwegian,",38279,11/15/2017,12/21/2017,38272,1,painting,f,#5f616b'; '#594f54'; '#41353a'; '#34333f'; '#292934'; '#221b22'; '#c2c0c5'; '#a09a9d'; '#7d6a67'; '#424452'; '#1a161e'; '#120e16',#424452,5037; 6682; 3833; 5743; 5731; 5723; 5115; 2671; 4651; 8982; 4842; 6526
e37db554-8fd2-4a54-a740-732aaa224cbc,portrait of martin luther,georg pencz,georg,pencz,1533,16,https://www.wga.hu/html/p/pencz/luther.html,http://www.wga.hu/art/p/pencz/luther.jpg,Web Gallery of Art '17,painting,german,30209,11/15/2017,12/21/2017,30202,1,painting,f,#cbbd74'; '#c4a763'; '#c0b169'; '#ac8d4f'; '#a6a35a'; '#2d271f'; '#151511'; '#100f0d'; '#090907'; '#5f4c32'; '#24221a'; '#1c1c16',#2d271f,4276; 3874; 5472; 5593; 6621; 7151; 5402; 5018; 6845; 4340; 5072; 5872
09ebf5bf-1acb-4686-ad0c-010fd22fde9d,don biagio milanesi,pietro perugino,pietro,perugino,1499,15,https://www.wga.hu/html/p/perugino/z_other/monk1.html,http://www.wga.hu/art/p/perugino/z_other/monk1.jpg,Web Gallery of Art '17,painting,italian,30469,11/15/2017,12/21/2017,30462,1,painting,f,#e28f5e'; '#e19f6a'; '#d28b5b'; '#bc6d4e'; '#7b3d37'; '#462327'; '#1c232b'; '#e9b07a'; '#443033'; '#28242d'; '#22242d'; '#1d1c27',#28242d,3988; 5338; 4687; 3102; 5645; 8384; 3034; 3895; 3420; 9646; 7972; 6425
72ba75cd-5ae6-4685-85b4-738d812dc87e,the moulin de la galette,paul vogler,paul,vogler,1888,19,https://www.wga.hu/html/v/vogler/galette.html,http://www.wga.hu/art/v/vogler/galette.jpg,Web Gallery of Art '17,painting,french,42986,11/15/2017,12/21/2017,42979,1,painting,f,#e9dba8'; '#bdb188'; '#a69978'; '#958763'; '#856b42'; '#736b47'; '#463b2a'; '#979472'; '#7c7e53'; '#665232'; '#5e6442'; '#4b5039',#7c7e53,4474; 3199; 5717; 5346; 5352; 5022; 6095; 5642; 7505; 5068; 5931; 6185
a6da3db1-d403-4072-9821-f37ca1bc7f99,les champs elyses,jean-antoine watteau,jean-antoine,watteau,1717,18,https://www.wga.hu/html/w/watteau/antoine/1/10champs.html,http://www.wga.hu/art/w/watteau/antoine/1/10champs.jpg,Web Gallery of Art '17,painting,french,43277,11/15/2017,12/21/2017,43270,1,painting,f,#ab895b'; '#61432b'; '#4b2f1c'; '#d4ba88'; '#90704a'; '#855c3c'; '#755839'; '#665036'; '#50402c'; '#4f3825'; '#3c2c1e'; '#2a1a10',#3c2c1e,5558; 5179; 3339; 3358; 6769; 4612; 5893; 5562; 4639; 5285; 8452; 6890
858a2f0c-8aa3-40cd-886e-0f4b79718c26,st nicholas of bari,fra angelico,fra,angelico,1423,15,https://www.wga.hu/html/a/angelico/00/11fieso3.html,http://www.wga.hu/art/a/angelico/00/11fieso3.jpg,Web Gallery of Art '17,painting,italia,742,11/15/2017,6/19/2018,742,1,painting,t,#efb585'; '#de9b6a'; '#dc3925'; '#d7311e'; '#d68758'; '#935738'; '#dc482f'; '#bb7e52'; '#94301f'; '#3c201e'; '#d76342'; '#260e12',#3c201e,3642; 4961; 5070; 7092; 4017; 6312; 3867; 5599; 3325; 9837; 3162; 8652
345f0050-52ee-49e4-8e05-2a27597485f6,deposition from the cross,correggio,correggio,correggio,1525,16,https://www.wga.hu/html/c/correggi/various/depositi.html,http://www.wga.hu/art/c/correggi/various/depositi.jpg,Web Gallery of Art '17,painting,italian,9351,11/15/2017,12/21/2017,9347,1,painting,f,#dfb76d'; '#b68b54'; '#894f32'; '#643725'; '#543326'; '#462f26'; '#372928'; '#a26e43'; '#846241'; '#724a32'; '#5d4636'; '#2c1c1a',#2c1c1a,3759; 4481; 3474; 4470; 5361; 7653; 7265; 4416; 3964; 6059; 6674; 7960
b7c27342-2ff7-4bbb-bdbd-78c8af6a0b0a,battle between turks and christians,tintoretto tintoretto,tintoretto,tintoretto,1588,16,https://www.wga.hu/html/t/tintoret/5_1580s/1battle.html,http://www.wga.hu/art/t/tintoret/5_1580s/1battle.jpg,Web Gallery of Art '17,painting,italian,38974,11/15/2017,12/21/2017,38967,1,painting,f,#f2cd97'; '#d1a579'; '#b58765'; '#89634e'; '#4d3932'; '#342723'; '#2d1f1b'; '#a46c53'; '#705042'; '#5f3e33'; '#472e27'; '#392c28',#b58765,3750; 5255; 6756; 5524; 5285; 5526; 6380; 4491; 5934; 5405; 5931; 5299
ecb21095-0f89-4c82-8cc2-83ceb4d2d4cc,cappella dei priori,ridolfo ghirlandaio,ridolfo,ghirlandaio,1511,16,https://www.wga.hu/html/g/ghirland/ridolfo/cappella.html,http://www.wga.hu/art/g/ghirland/ridolfo/cappella.jpg,Web Gallery of Art '17,painting,italian,15285,11/15/2017,12/21/2017,15281,1,painting,f,#ccc5c2'; '#ac9f99'; '#8c7f7c'; '#746765'; '#6b574f'; '#554b4d'; '#4b3b37'; '#382d2e'; '#3c363d'; '#342423'; '#262025'; '#160e11',#160e11,3661; 5312; 6398; 5912; 4411; 5998; 5032; 5735; 4434; 3876; 7272; 7495
3065f574-44b8-4607-911c-04d68792e1c3,unknown,okada baison,Okada,Baison,1891,19,http://www.metmuseum.org/art/collection/search/54732,https://images.metmuseum.org/CRDImages/as/original/DP211859.jpg,The Met 17,painting,japanese,54732,12/6/2017,12/21/2017,5032552,1,painting,f,#d0c3b6'; '#aea195'; '#a4998f'; '#9a8d82'; '#94897f'; '#918377'; '#8c8177'; '#bbaea1'; '#9f9288'; '#877c72'; '#7d7267'; '#63584f',#7d7267,3866; 4265; 4354; 4487; 6947; 3766; 5753; 4653; 4841; 7789; 8759; 6056
4b554e03-3aee-414e-856c-b1a253ec787c,the reading girl,théodore roussel,theodore,roussel,1887,19,https://www.wga.hu/html/r/roussel/reading.html,http://www.wga.hu/art/r/roussel/reading.jpg,Web Gallery of Art '17,painting,english,34908,11/15/2017,12/21/2017,34901,1,painting,f,#e7c99d'; '#836149'; '#55392a'; '#483124'; '#221915'; '#18110f'; '#070506'; '#c69e74'; '#30221b'; '#2a1c16'; '#0d0c0b'; '#0a0808',#55392a,3674; 4135; 7222; 3701; 4165; 6203; 5327; 6314; 6367; 6711; 6252; 5465
7f32b01f-3ae0-4e9d-a8e4-4269fa6d0d55,winter landscape,klaes molenaer,klaes,molenaer,1675,17,https://www.wga.hu/html/m/molenaer/klaes/winterl3.html,http://www.wga.hu/art/m/molenaer/klaes/winterl3.jpg,Web Gallery of Art '17,painting,dutch,28033,11/15/2017,12/21/2017,28027,1,painting,f,#817f7a'; '#7b7b79'; '#7a7771'; '#4f4941'; '#322f28'; '#24231e'; '#aba08d'; '#8d8881'; '#757472'; '#6f6e6c'; '#686055'; '#403427',#6f6e6c,4415; 6492; 1887; 6012; 6001; 6617; 3826; 4521; 5261; 9305; 5824; 5375
902ea2e0-9bfc-403d-84b3-90f49752d54d,the cascade,claude-joseph vernet,claude-joseph,vernet,1783,18,https://www.wga.hu/html/v/vernet/claude/cascade.html,http://www.wga.hu/art/v/vernet/claude/cascade.jpg,Web Gallery of Art '17,painting,french,42201,11/15/2017,12/21/2017,42194,1,painting,f,#bae3dc'; '#a5c5cc'; '#78776f'; '#594f45'; '#3e4545'; '#343d41'; '#d7f0d8'; '#8a9ea9'; '#5a6868'; '#494c48'; '#2e3031'; '#201c1b',#a5c5cc,5098; 6771; 3965; 5017; 5577; 4638; 4452; 4875; 6142; 6166; 6568; 6267
d914abb3-5b21-4559-9687-a69c82c1959d,view from the northwest,giovanni da milano,giovanni da,milano,1365,14,https://www.wga.hu/html/g/giovanni/milano/rinuccin/0view.html,http://www.wga.hu/art/g/giovanni/milano/rinuccin/0view.jpg,Web Gallery of Art '17,painting,italian,16224,11/15/2017,12/21/2017,16220,1,painting,f,#ede1d9'; '#c3b1a5'; '#5a3d31'; '#2d1d18'; '#1c1717'; '#0f0d0f'; '#d9cac1'; '#a39286'; '#937866'; '#746860'; '#635047'; '#393232',#0f0d0f,3738; 6068; 4021; 4826; 5262; 7083; 5937; 5429; 4501; 5727; 6540; 6404
7dc76e06-f89e-4e28-9919-cc9a263cf93a,summer,francesco bassano,francesco,bassano,1577,16,https://www.wga.hu/html/b/bassano/francesc/summer.html,http://www.wga.hu/art/b/bassano/francesc/summer.jpg,Web Gallery of Art '17,painting,italia,3212,11/15/2017,6/19/2018,3212,1,painting,t,#bf8b4f'; '#754523'; '#503d28'; '#4e2d1c'; '#4a1b15'; '#321d17'; '#2a1b18'; '#211717'; '#8d5e30'; '#35281f'; '#221c1b'; '#1e1213',#35281f,3549; 4694; 4694; 5631; 2540; 6986; 6916; 5959; 4837; 9087; 4363; 6280
54b3b02f-d5ff-4733-8e2d-7691f6fecfa9,portrait of a couple as venus and adonis,jacob fransz. van der merck,jacob fransz. van der,merck,1647,17,https://www.wga.hu/html/m/merc/portcoup.html,http://www.wga.hu/art/m/merc/portcoup.jpg,Web Gallery of Art '17,painting,dutch,25897,11/15/2017,12/21/2017,25891,1,painting,f,#d0c5b4'; '#a2937c'; '#7b756f'; '#554f49'; '#503527'; '#221b17'; '#19110f'; '#745c48'; '#635c56'; '#3c221a'; '#383229'; '#272421',#7b756f,3887; 4476; 8641; 3705; 6709; 6664; 6216; 4268; 5472; 5742; 4997; 4759
5c411662-91e5-4ef7-ae4e-3f88bdfef84c,wooden ceiling (partial view),german romanesque painter,german,romanesque painter,1225,13,https://www.wga.hu/html/zgothic/mural/13c/06german.html,http://www.wga.hu/art/zgothic/mural/13c/06german.jpg,Web Gallery of Art '17,painting,german,34534,11/15/2017,12/21/2017,34527,1,painting,f,#dfc194'; '#b28b57'; '#8b5328'; '#76391b'; '#56371c'; '#412915'; '#18150e'; '#a5723a'; '#856a44'; '#5f4c32'; '#453826'; '#2b2a21',#18150e,3396; 4917; 6176; 4029; 5385; 5629; 7742; 4433; 5125; 7358; 5190; 6156
d7848e9d-c3ad-43ac-84b0-ef1e08002aca,no. 31 scenes from the life of christ 15. the arrest of christ (before restoration),giotto di bondone,giotto di,bondone,1304,14,https://www.wga.hu/html/g/giotto/padova/old/chris15.html,http://www.wga.hu/art/g/giotto/padova/old/chris15.jpg,Web Gallery of Art '17,painting,italian,16047,11/15/2017,12/21/2017,16043,1,painting,f,#ad9773'; '#978568'; '#91754e'; '#754f27'; '#413d35'; '#242524'; '#cdb284'; '#896638'; '#6d6859'; '#624829'; '#4a4c48'; '#432e1a',#242524,5263; 6778; 4730; 4555; 4804; 7530; 3738; 5005; 6667; 5783; 4345; 6338
ae740466-b955-4aef-8ad6-d87f3e4a5483,portrait of a lady in red,jacopo pontormo,jacopo,pontormo,1530,16,https://www.wga.hu/html/p/pontormo/3/09portra.html,http://www.wga.hu/art/p/pontormo/3/09portra.jpg,Web Gallery of Art '17,painting,italian,31555,11/15/2017,12/21/2017,31548,1,painting,f,#c6ad9b'; '#877158'; '#591513'; '#4a3f3a'; '#95261d'; '#914230'; '#362426'; '#221417'; '#181013'; '#0f0e10'; '#0c0a0d'; '#060407',#95261d,3162; 5605; 3946; 4222; 10790; 1529; 6161; 7215; 5868; 4795; 5480; 6763
685ba708-6034-468f-b348-58bd9651355b,the temptation of st thomas aquinas,bernardo daddi,bernardo,daddi,1338,14,https://www.wga.hu/html/d/daddi/s_thomas.html,http://www.wga.hu/art/d/daddi/s_thomas.jpg,Web Gallery of Art '17,painting,italian,10395,11/15/2017,12/21/2017,10391,1,painting,f,#c48751'; '#2d2322'; '#1a1111'; '#f3c47f'; '#e7b26e'; '#d79e5f'; '#bb6a42'; '#895638'; '#843827'; '#61261c'; '#5b3826'; '#060405',#060405,5389; 4677; 4607; 4006; 5606; 6368; 4375; 5442; 6288; 5157; 6074; 7547
d4f7322f-3647-4981-a203-8668d1516142,st cecilia (detail),raffaello sanzio,raffaello,sanzio,1514,16,https://www.wga.hu/html/r/raphael/5roma/2/06cecil3.html,http://www.wga.hu/art/r/raphael/5roma/2/06cecil3.jpg,Web Gallery of Art '17,painting,italian,32554,11/15/2017,12/21/2017,32547,1,painting,f,#d9c38a'; '#a86d3d'; '#7e3524'; '#734f36'; '#472b23'; '#2a2320'; '#1e1717'; '#cba465'; '#c98a4b'; '#b64c2c'; '#ab8454'; '#0e0c0d',#472b23,3530; 5507; 4106; 7338; 10057; 4964; 5398; 5034; 4552; 5079; 3457; 6514
4754d28f-331e-423b-a900-641f6d26589f,the massacre at chios,eug?ne delacroix,eug?ne,delacroix,1824,19,https://www.wga.hu/html/d/delacroi/1/107delac.html,http://www.wga.hu/art/d/delacroi/1/107delac.jpg,Web Gallery of Art '17,painting,french,10968,11/15/2017,12/21/2017,10964,1,painting,f,#dac5b8'; '#b19786'; '#a38f81'; '#9a8575'; '#927764'; '#4e453e'; '#0a090b'; '#bfa89a'; '#7c6e62'; '#705e50'; '#6a4e3c'; '#33221a',#0a090b,3240; 4080; 4175; 5269; 3941; 6986; 8739; 5107; 6061; 6628; 3892; 7418
e67bcbe0-3aa0-47c2-8491-1e2f53661c46,feast of esther,frans ii francken,frans ii,francken,1625,17,https://www.wga.hu/html/f/francken/frans2/esther.html,http://www.wga.hu/art/f/francken/frans2/esther.jpg,Web Gallery of Art '17,painting,flemish,14036,11/15/2017,12/21/2017,14032,1,painting,f,#f4eddd'; '#e0d7c3'; '#a69372'; '#907b5e'; '#645542'; '#524131'; '#322d25'; '#151512'; '#c3b28d'; '#806448'; '#473425'; '#241e18',#241e18,4914; 3353; 4252; 4508; 6112; 5939; 7130; 7852; 3863; 4604; 4637; 8372
c44ba2b3-b4d9-483e-b54d-9a09800c813d,dessert still-life,georg flegel,georg,flegel,1625,17,https://www.wga.hu/html/f/flegel/dessert.html,http://www.wga.hu/art/f/flegel/dessert.jpg,Web Gallery of Art '17,painting,german,13578,11/15/2017,12/21/2017,13574,1,painting,f,#8f7b5e'; '#3b3731'; '#27292b'; '#1e1f21'; '#1b1d1f'; '#e0d0b7'; '#c8b494'; '#aa9677'; '#82664a'; '#5b5649'; '#212427'; '#17181a',#1b1d1f,5855; 4901; 4710; 5557; 7245; 3378; 5983; 5982; 4696; 6204; 4288; 6737
